IdSiniestro,NumeroVictimas,Año,Mes,Dia,Hora,IdTransporteVictima,IdTransporteAcusado,Gravedad
20190083,1,2019,9,26,8,4,4,Victimas Mortales
20190084,1,2019,9,27,11,2,9,Victimas Mortales
20190085,1,2019,10,9,22,2,9,Victimas Mortales
20190086,1,2019,10,15,14,6,7,Victimas Mortales
20190087,1,2019,10,21,21,6,6,Victimas Mortales
20190088,1,2019,10,22,20,1,7,Victimas Mortales
20190089,1,2019,10,23,15,1,9,Victimas Mortales
20190090,1,2019,10,24,18,1,6,Victimas Mortales
20190091,1,2019,11,1,20,1,7,Victimas Mortales
20190092,1,2019,11,3,10,1,7,Victimas Mortales
20190093,1,2019,11,13,11,2,13,Victimas Mortales
20190094,1,2019,11,18,14,6,13,Victimas Mortales
20190095,1,2019,11,20,15,6,9,Victimas Mortales
20190096,1,2019,11,22,19,1,7,Victimas Mortales
20190097,1,2019,11,25,8,6,12,Victimas Mortales
20190098,1,2019,11,25,14,7,7,Victimas Mortales
20190100,1,2019,12,5,17,6,4,Victimas Mortales
20190101,1,2019,12,17,4,6,6,Victimas Mortales
20190102,1,2019,12,17,14,6,4,Victimas Mortales
20190103,1,2019,12,18,,6,6,Victimas Mortales
20190104,1,2019,12,21,4,6,4,Victimas Mortales
20190105,1,2019,5,5,11,1,4,Victimas Mortales
20200001,1,2020,1,4,10,1,4,Victimas Mortales
20200002,1,2020,1,5,20,6,11,Victimas Mortales
20200003,1,2020,1,11,6,1,4,Victimas Mortales
20200004,1,2020,1,14,21,1,7,Victimas Mortales
20200005,1,2020,1,14,6,6,7,Victimas Mortales
20200006,1,2020,1,20,12,6,9,Victimas Mortales
20200007,1,2020,1,27,0,1,6,Victimas Mortales
20200008,1,2020,1,30,7,6,9,Victimas Mortales
20200009,1,2020,2,4,14,1,4,Victimas Mortales
20200010,1,2020,2,8,5,6,11,Victimas Mortales
20200011,1,2020,2,12,11,6,9,Victimas Mortales
20200012,1,2020,2,18,21,1,6,Victimas Mortales
20200013,1,2020,2,20,12,1,6,Victimas Mortales
20200014,1,2020,2,27,2,6,7,Victimas Mortales
20200015,1,2020,2,28,14,6,7,Victimas Mortales
20200016,1,2020,2,29,13,1,7,Victimas Mortales
20200017,1,2020,3,5,23,1,4,Victimas Mortales
20200018,1,2020,3,9,14,6,11,Victimas Mortales
20200019,1,2020,3,10,21,1,4,Victimas Mortales
20200020,1,2020,3,13,17,1,6,Victimas Mortales
20200021,1,2020,3,14,16,1,4,Victimas Mortales
20200022,1,2020,4,7,6,4,9,Victimas Mortales
20200023,1,2020,4,9,18,4,9,Victimas Mortales
20200024,1,2020,4,24,7,4,4,Victimas Mortales
20200025,1,2020,5,12,5,1,4,Victimas Mortales
20200026,1,2020,5,17,6,6,11,Victimas Mortales
20200027,1,2020,5,18,8,1,9,Victimas Mortales
20200028,1,2020,5,19,10,1,7,Victimas Mortales
20200029,1,2020,6,10,14,1,7,Victimas Mortales
20200030,1,2020,6,16,15,6,12,Victimas Mortales
20200031,1,2020,6,30,8,6,9,Victimas Mortales
20200032,1,2020,7,10,23,6,4,Victimas Mortales
20200033,1,2020,7,19,6,4,11,Victimas Mortales
20200034,1,2020,8,2,3,1,4,Victimas Mortales
20200035,1,2020,8,4,5,6,7,Victimas Mortales
20200036,1,2020,8,7,18,1,6,Victimas Mortales
20200037,1,2020,8,29,4,1,4,Victimas Mortales
20200038,2,2020,8,30,4,4,4,Victimas Mortales
20200039,1,2020,9,1,19,1,9,Victimas Mortales
20200040,1,2020,9,12,3,4,11,Victimas Mortales
20200041,1,2020,9,28,1,6,7,Victimas Mortales
20200042,1,2020,9,29,17,1,7,Victimas Mortales
20200043,1,2020,9,30,17,1,7,Victimas Mortales
20200044,1,2020,10,5,0,4,4,Victimas Mortales
20200045,1,2020,10,19,3,4,9,Victimas Mortales
20200046,1,2020,10,27,21,6,6,Victimas Mortales
20200047,1,2020,10,27,14,1,9,Victimas Mortales
20200048,1,2020,10,29,20,6,11,Victimas Mortales
20200049,1,2020,10,30,20,1,4,Victimas Mortales
20200050,1,2020,11,1,22,1,6,Victimas Mortales
20200051,1,2020,11,5,0,6,4,Victimas Mortales
20200052,1,2020,11,7,6,2,9,Victimas Mortales
20200053,1,2020,11,9,3,4,4,Victimas Mortales
20200054,1,2020,11,19,9,2,4,Victimas Mortales
20200055,1,2020,11,19,12,1,9,Victimas Mortales
20200056,1,2020,11,21,13,6,9,Victimas Mortales
20200057,1,2020,11,23,7,1,4,Victimas Mortales
20200058,1,2020,11,24,16,1,4,Victimas Mortales
20200059,1,2020,12,1,6,1,7,Victimas Mortales
20200060,1,2020,12,3,20,1,6,Victimas Mortales
20200061,1,2020,12,3,14,6,9,Victimas Mortales
20200062,1,2020,12,4,17,2,7,Victimas Mortales
20200063,2,2020,12,5,7,1,6,Victimas Mortales
20200065,1,2020,12,5,16,6,4,Victimas Mortales
20200066,1,2020,12,7,4,6,11,Victimas Mortales
20200067,1,2020,12,11,22,1,7,Victimas Mortales
20200068,1,2020,12,12,20,6,4,Victimas Mortales
20200069,1,2020,12,15,5,6,7,Victimas Mortales
20200070,1,2020,12,17,15,1,7,Victimas Mortales
20200071,1,2020,12,17,23,1,4,Victimas Mortales
20200072,1,2020,12,19,3,2,4,Victimas Mortales
20200073,1,2020,12,20,7,6,11,Victimas Mortales
20200074,1,2020,12,20,21,4,4,Victimas Mortales
20200075,1,2020,12,23,14,1,7,Victimas Mortales
20200076,1,2020,12,24,12,4,7,Victimas Mortales
20200077,2,2020,12,25,6,6,4,Victimas Mortales
20200078,1,2020,12,25,5,2,7,Victimas Mortales
20200079,1,2020,12,27,4,6,11,Victimas Mortales
20210001,1,2021,1,6,18,6,4,Victimas Mortales
20210002,1,2021,1,7,10,6,9,Victimas Mortales
20210003,1,2021,1,10,7,6,11,Victimas Mortales
20210004,1,2021,1,11,9,1,9,Victimas Mortales
20210005,1,2021,1,11,21,1,4,Victimas Mortales
20210006,1,2021,1,12,21,6,9,Victimas Mortales
20210007,1,2021,1,18,10,6,6,Victimas Mortales
20210008,1,2021,1,22,23,1,7,Victimas Mortales
20210009,1,2021,1,23,5,6,11,Victimas Mortales
20210010,1,2021,1,23,8,6,4,Victimas Mortales
20210011,1,2021,1,27,1,1,4,Victimas Mortales
20210012,1,2021,1,29,20,1,4,Victimas Mortales
20210013,1,2021,1,31,6,6,11,Victimas Mortales
20210014,1,2021,2,2,0,1,4,Victimas Mortales
20210015,1,2021,2,6,3,6,11,Victimas Mortales
20210016,1,2021,2,14,5,4,11,Victimas Mortales
20210017,1,2021,2,17,4,6,7,Victimas Mortales
20210018,1,2021,2,20,19,1,4,Victimas Mortales
20210019,1,2021,2,21,1,6,11,Victimas Mortales
20210020,1,2021,2,21,15,1,9,Victimas Mortales
20210021,1,2021,2,26,5,6,11,Victimas Mortales
20210022,1,2021,2,28,12,7,,Victimas Mortales
20210023,1,2021,3,1,9,6,9,Victimas Mortales
20210024,1,2021,3,3,16,2,9,Victimas Mortales
20210025,1,2021,3,11,3,6,13,Victimas Mortales
20210026,1,2021,3,15,2,6,11,Victimas Mortales
20210027,1,2021,3,16,15,6,9,Victimas Mortales
20210028,1,2021,3,29,17,1,7,Victimas Mortales
20210029,1,2021,3,31,18,4,4,Victimas Mortales
20210030,1,2021,4,3,18,1,7,Victimas Mortales
20210031,1,2021,4,7,10,1,9,Victimas Mortales
20210032,1,2021,4,10,19,1,6,Victimas Mortales
20210033,1,2021,4,14,17,4,11,Victimas Mortales
20210034,1,2021,4,19,14,6,9,Victimas Mortales
20210035,1,2021,5,3,9,6,9,Victimas Mortales
20210036,1,2021,5,9,6,6,11,Victimas Mortales
20210037,1,2021,5,11,7,1,7,Victimas Mortales
20210038,1,2021,5,14,11,6,9,Victimas Mortales
20210039,1,2021,5,15,12,2,4,Victimas Mortales
20210040,1,2021,5,20,5,6,4,Victimas Mortales
20210041,1,2021,5,20,8,1,7,Victimas Mortales
20210042,1,2021,5,21,5,1,7,Victimas Mortales
20210043,1,2021,5,22,18,1,4,Victimas Mortales
20210044,1,2021,5,25,2,6,11,Victimas Mortales
20210045,1,2021,5,26,17,6,12,Victimas Mortales
20210046,1,2021,5,31,2,4,11,Victimas Mortales
20210047,1,2021,6,2,16,6,4,Victimas Mortales
20210048,1,2021,6,3,9,2,4,Victimas Mortales
20210049,1,2021,6,3,20,4,4,Victimas Mortales
20210050,1,2021,6,10,13,6,7,Victimas Mortales
20210051,1,2021,6,15,19,1,9,Victimas Mortales
20210052,1,2021,6,20,5,6,11,Victimas Mortales
20210053,1,2021,6,20,12,1,2,Victimas Mortales
20210054,1,2021,6,22,14,6,9,Victimas Mortales
20210055,1,2021,6,29,12,6,9,Victimas Mortales
20210056,1,2021,7,9,23,2,4,Victimas Mortales
20210057,1,2021,7,10,23,4,11,Victimas Mortales
20210058,1,2021,7,21,0,1,4,Victimas Mortales
20210059,1,2021,7,22,1,4,11,Victimas Mortales
20210060,1,2021,7,22,12,1,7,Victimas Mortales
20210061,1,2021,7,24,9,1,9,Victimas Mortales
20210062,1,2021,7,27,7,4,9,Victimas Mortales
20210063,1,2021,8,2,4,4,4,Victimas Mortales
20210064,1,2021,8,2,20,1,9,Victimas Mortales
20210065,1,2021,8,6,8,1,7,Victimas Mortales
20210066,1,2021,8,6,20,1,7,Victimas Mortales
20210067,1,2021,8,8,9,6,11,Victimas Mortales
20210068,1,2021,8,15,6,6,11,Victimas Mortales
20210069,1,2021,8,20,17,1,4,Victimas Mortales
20210070,1,2021,8,28,8,6,9,Victimas Mortales
20210071,1,2021,8,31,16,1,6,Victimas Mortales
20210072,1,2021,9,1,19,1,4,Victimas Mortales
20210073,1,2021,9,18,12,2,4,Victimas Mortales
20210074,1,2021,9,20,15,6,12,Victimas Mortales
20210075,1,2021,9,21,14,1,9,Victimas Mortales
20210076,1,2021,10,16,6,6,11,Victimas Mortales
20210077,1,2021,10,18,7,6,9,Victimas Mortales
20210078,1,2021,10,23,6,6,7,Victimas Mortales
20210079,1,2021,10,25,3,1,4,Victimas Mortales
20210080,1,2021,10,28,16,6,4,Victimas Mortales
20210081,1,2021,11,2,13,6,9,Victimas Mortales
20210082,1,2021,11,6,4,6,4,Victimas Mortales
20210083,1,2021,11,9,0,6,4,Victimas Mortales
20210084,1,2021,11,11,3,4,11,Victimas Mortales
20210085,1,2021,11,20,18,6,11,Victimas Mortales
20210086,1,2021,11,25,10,1,7,Victimas Mortales
20210087,1,2021,11,27,11,1,2,Victimas Mortales
20210088,1,2021,12,1,15,6,4,Victimas Mortales
20210089,1,2021,12,2,1,6,4,Victimas Mortales
20210090,1,2021,12,10,11,1,7,Victimas Mortales
20210091,1,2021,12,11,23,6,4,Victimas Mortales
20210092,1,2021,12,12,6,1,4,Victimas Mortales
20210093,1,2021,12,13,17,6,4,Victimas Mortales
20210094,1,2021,12,20,1,6,4,Victimas Mortales
20210095,1,2021,12,30,0,6,9,Victimas Mortales
20210096,1,2021,12,15,10,4,9,Victimas Mortales
20210097,1,2021,11,18,6,2,4,Victimas Mortales
20190000179,1,2019,1,1,9,2,,Victimas Heridas Leves
20190000053,1,2019,1,1,1,4,,Victimas Heridas Leves
20190000063,1,2019,1,1,2,,,Victimas Heridas Leves
20190000079,1,2019,1,1,2,1,,Victimas Heridas Leves
20190000082,4,2019,1,1,4,4,,Victimas Heridas Leves
20190000136,2,2019,1,1,8,6,,Victimas Heridas Leves
20190000142,1,2019,1,1,7,6,,Victimas Heridas Leves
20190000194,1,2019,1,1,7,4,,Victimas Heridas Leves
20190000202,1,2019,1,1,9,6,,Victimas Heridas Leves
20190000329,1,2019,1,1,12,4,,Victimas Heridas Leves
20190000347,1,2019,1,1,12,4,,Victimas Heridas Leves
20190000445,3,2019,1,1,13,4,,Victimas Heridas Leves
20190000493,1,2019,1,1,13,,,Victimas Heridas Leves
20190000600,1,2019,1,1,19,,,Victimas Heridas Leves
20190000636,1,2019,1,1,18,4,,Victimas Heridas Leves
20190000647,1,2019,1,1,18,6,,Victimas Heridas Leves
20190000686,1,2019,1,1,21,4,,Victimas Heridas Leves
20190005235,1,2019,1,1,3,,,Victimas Heridas Leves
20190002218,1,2019,1,2,15,2,,Victimas Heridas Leves
20190000928,1,2019,1,2,7,6,,Victimas Heridas Leves
20190000963,5,2019,1,2,8,7,,Victimas Heridas Leves
20190001754,1,2019,1,2,12,5,,Victimas Heridas Leves
20190001879,1,2019,1,2,13,,,Victimas Heridas Leves
20190001948,1,2019,1,2,12,1,,Victimas Heridas Leves
20190001987,1,2019,1,2,13,6,,Victimas Heridas Leves
20190001992,1,2019,1,2,14,6,,Victimas Heridas Leves
20190002083,1,2019,1,2,5,,,Victimas Heridas Leves
20190002208,1,2019,1,2,15,,,Victimas Heridas Leves
20190002740,1,2019,1,2,17,,,Victimas Heridas Leves
20190003220,2,2019,1,2,19,,,Victimas Heridas Leves
20190003340,1,2019,1,2,23,,,Victimas Heridas Leves
20190005610,1,2019,1,2,7,4,,Victimas Heridas Leves
20190020183,1,2019,1,2,15,,,Victimas Heridas Leves
20190022496,1,2019,1,2,10,,,Victimas Heridas Leves
20190003428,1,2019,1,3,2,6,,Victimas Heridas Leves
20190003432,1,2019,1,3,2,,,Victimas Heridas Leves
20190003642,1,2019,1,3,8,,,Victimas Heridas Leves
20190003787,1,2019,1,3,16,,,Victimas Heridas Leves
20190003862,2,2019,1,3,9,,,Victimas Heridas Leves
20190003884,1,2019,1,3,9,,,Victimas Heridas Leves
20190004144,1,2019,1,3,11,,,Victimas Heridas Leves
20190004229,1,2019,1,3,12,,,Victimas Heridas Leves
20190004442,2,2019,1,3,11,,,Victimas Heridas Leves
20190004565,1,2019,1,3,13,,,Victimas Heridas Leves
20190004621,1,2019,1,3,13,6,,Victimas Heridas Leves
20190004622,1,2019,1,3,14,4,,Victimas Heridas Leves
20190004652,1,2019,1,3,14,,,Victimas Heridas Leves
20190004717,1,2019,1,3,12,,,Victimas Heridas Leves
20190004718,1,2019,1,3,12,,,Victimas Heridas Leves
20190005334,1,2019,1,3,16,,,Victimas Heridas Leves
20190005614,1,2019,1,3,11,,,Victimas Heridas Leves
20190005622,1,2019,1,3,18,,,Victimas Heridas Leves
20190005638,2,2019,1,3,19,,,Victimas Heridas Leves
20190005647,1,2019,1,3,19,,,Victimas Heridas Leves
20190005681,1,2019,1,3,18,6,,Victimas Heridas Leves
20190005764,1,2019,1,3,20,1,,Victimas Heridas Leves
20190005815,1,2019,1,3,20,6,,Victimas Heridas Leves
20190005979,1,2019,1,3,21,6,,Victimas Heridas Leves
20190007021,1,2019,1,4,10,2,,Victimas Heridas Leves
20190007536,1,2019,1,4,13,2,,Victimas Heridas Leves
20190006068,2,2019,1,4,2,6,,Victimas Heridas Leves
20190006306,1,2019,1,4,8,6,,Victimas Heridas Leves
20190006547,1,2019,1,4,2,1,,Victimas Heridas Leves
20190006638,2,2019,1,4,9,6,,Victimas Heridas Leves
20190006659,1,2019,1,4,9,4,,Victimas Heridas Leves
20190006789,1,2019,1,4,11,,,Victimas Heridas Leves
20190006837,1,2019,1,4,10,1,,Victimas Heridas Leves
20190006857,1,2019,1,4,9,1,,Victimas Heridas Leves
20190007002,1,2019,1,4,11,,,Victimas Heridas Leves
20190007187,1,2019,1,4,12,6,,Victimas Heridas Leves
20190007294,1,2019,1,4,12,6,,Victimas Heridas Leves
20190007336,1,2019,1,4,14,4,,Victimas Heridas Leves
20190007634,1,2019,1,4,14,6,,Victimas Heridas Leves
20190007660,1,2019,1,4,15,6,,Victimas Heridas Leves
20190007701,1,2019,1,4,16,6,,Victimas Heridas Leves
20190007778,1,2019,1,4,17,1,,Victimas Heridas Leves
20190008077,1,2019,1,4,16,6,,Victimas Heridas Leves
20190008227,1,2019,1,4,19,4,,Victimas Heridas Leves
20190008238,2,2019,1,4,19,,,Victimas Heridas Leves
20190008283,2,2019,1,4,17,4,,Victimas Heridas Leves
20190008314,1,2019,1,4,5,1,,Victimas Heridas Leves
20190008367,1,2019,1,4,20,6,,Victimas Heridas Leves
20190008388,3,2019,1,4,20,,,Victimas Heridas Leves
20190008467,1,2019,1,4,22,6,,Victimas Heridas Leves
20190008493,1,2019,1,4,18,1,,Victimas Heridas Leves
20190008496,1,2019,1,4,22,1,,Victimas Heridas Leves
20190008565,1,2019,1,4,23,4,,Victimas Heridas Leves
20190008566,1,2019,1,4,21,1,,Victimas Heridas Leves
20190011897,1,2019,1,4,15,7,,Victimas Heridas Leves
20190017883,1,2019,1,4,16,6,,Victimas Heridas Leves
20190020135,1,2019,1,4,22,,,Victimas Heridas Leves
20190020930,1,2019,1,4,21,,,Victimas Heridas Leves
20190267364,1,2019,1,4,14,,,Victimas Heridas Leves
20190008974,1,2019,1,5,9,2,,Victimas Heridas Leves
20190009312,1,2019,1,5,13,2,,Victimas Heridas Leves
20190052387,1,2019,1,5,23,2,,Victimas Heridas Leves
20190008603,1,2019,1,5,0,,,Victimas Heridas Leves
20190008860,3,2019,1,5,6,7,,Victimas Heridas Leves
20190008916,1,2019,1,5,9,4,,Victimas Heridas Leves
20190008924,1,2019,1,5,8,1,,Victimas Heridas Leves
20190009068,1,2019,1,5,11,,,Victimas Heridas Leves
20190009123,1,2019,1,5,11,6,,Victimas Heridas Leves
20190009194,1,2019,1,5,11,1,,Victimas Heridas Leves
20190009305,1,2019,1,5,10,,,Victimas Heridas Leves
20190009325,1,2019,1,5,6,6,,Victimas Heridas Leves
20190009392,1,2019,1,5,15,1,,Victimas Heridas Leves
20190009580,1,2019,1,5,16,7,,Victimas Heridas Leves
20190009722,1,2019,1,5,19,6,,Victimas Heridas Leves
20190009807,2,2019,1,5,20,,,Victimas Heridas Leves
20190010031,1,2019,1,5,23,6,,Victimas Heridas Leves
20190010621,1,2019,1,5,21,1,,Victimas Heridas Leves
20190012840,1,2019,1,5,22,,,Victimas Heridas Leves
20190010050,1,2019,1,6,2,2,,Victimas Heridas Leves
20190010105,1,2019,1,6,3,1,,Victimas Heridas Leves
20190010145,1,2019,1,6,3,4,,Victimas Heridas Leves
20190010228,1,2019,1,6,7,6,,Victimas Heridas Leves
20190010301,1,2019,1,6,8,4,,Victimas Heridas Leves
20190010436,2,2019,1,6,12,6,,Victimas Heridas Leves
20190010649,1,2019,1,6,18,6,,Victimas Heridas Leves
20190010661,1,2019,1,6,18,6,,Victimas Heridas Leves
20190010730,1,2019,1,6,19,7,,Victimas Heridas Leves
20190010814,1,2019,1,6,20,6,,Victimas Heridas Leves
20190010884,2,2019,1,6,21,6,,Victimas Heridas Leves
20190010983,2,2019,1,6,22,4,,Victimas Heridas Leves
20190013589,1,2019,1,7,20,2,,Victimas Heridas Leves
20190021745,1,2019,1,7,12,2,,Victimas Heridas Leves
20190011004,1,2019,1,7,1,,,Victimas Heridas Leves
20190011053,1,2019,1,7,1,,,Victimas Heridas Leves
20190011092,1,2019,1,7,3,1,,Victimas Heridas Leves
20190011335,1,2019,1,7,9,1,,Victimas Heridas Leves
20190011431,1,2019,1,7,7,7,,Victimas Heridas Leves
20190011534,1,2019,1,7,10,6,,Victimas Heridas Leves
20190011575,2,2019,1,7,8,6,,Victimas Heridas Leves
20190011908,1,2019,1,7,9,6,,Victimas Heridas Leves
20190012172,1,2019,1,7,12,6,,Victimas Heridas Leves
20190012293,1,2019,1,7,13,,,Victimas Heridas Leves
20190012508,1,2019,1,7,13,7,,Victimas Heridas Leves
20190012578,1,2019,1,7,14,6,,Victimas Heridas Leves
20190012580,1,2019,1,7,13,6,,Victimas Heridas Leves
20190012638,1,2019,1,7,15,6,,Victimas Heridas Leves
20190012821,1,2019,1,7,16,6,,Victimas Heridas Leves
20190012823,1,2019,1,7,16,,,Victimas Heridas Leves
20190013193,1,2019,1,7,18,,,Victimas Heridas Leves
20190013235,1,2019,1,7,17,4,,Victimas Heridas Leves
20190013261,1,2019,1,7,18,,,Victimas Heridas Leves
20190013370,1,2019,1,7,18,1,,Victimas Heridas Leves
20190013412,2,2019,1,7,18,,,Victimas Heridas Leves
20190013440,1,2019,1,7,19,,,Victimas Heridas Leves
20190013452,1,2019,1,7,19,,,Victimas Heridas Leves
20190013652,4,2019,1,7,19,7,,Victimas Heridas Leves
20190013857,2,2019,1,7,21,,,Victimas Heridas Leves
20190015962,1,2019,1,7,18,,,Victimas Heridas Leves
20190013801,1,2019,1,8,23,2,,Victimas Heridas Leves
20190014314,1,2019,1,8,9,2,,Victimas Heridas Leves
20190014448,1,2019,1,8,10,2,,Victimas Heridas Leves
20190014787,1,2019,1,8,10,2,,Victimas Heridas Leves
20190013840,1,2019,1,8,1,,,Victimas Heridas Leves
20190013850,1,2019,1,8,2,,,Victimas Heridas Leves
20190014140,1,2019,1,8,9,6,,Victimas Heridas Leves
20190014220,1,2019,1,8,8,6,,Victimas Heridas Leves
20190014442,1,2019,1,8,11,,,Victimas Heridas Leves
20190014503,1,2019,1,8,9,6,,Victimas Heridas Leves
20190014534,1,2019,1,8,10,,,Victimas Heridas Leves
20190014580,1,2019,1,8,11,,,Victimas Heridas Leves
20190014644,2,2019,1,8,8,,,Victimas Heridas Leves
20190014790,1,2019,1,8,10,,,Victimas Heridas Leves
20190014956,1,2019,1,8,17,6,,Victimas Heridas Leves
20190015085,1,2019,1,8,13,,,Victimas Heridas Leves
20190015193,1,2019,1,8,14,6,,Victimas Heridas Leves
20190015241,1,2019,1,8,12,,,Victimas Heridas Leves
20190015361,1,2019,1,8,13,1,,Victimas Heridas Leves
20190015585,1,2019,1,8,15,,,Victimas Heridas Leves
20190015614,1,2019,1,8,17,,,Victimas Heridas Leves
20190015617,1,2019,1,8,15,,,Victimas Heridas Leves
20190015700,1,2019,1,8,14,,,Victimas Heridas Leves
20190015822,1,2019,1,8,17,,,Victimas Heridas Leves
20190015879,1,2019,1,8,18,,,Victimas Heridas Leves
20190016012,1,2019,1,8,18,,,Victimas Heridas Leves
20190016105,1,2019,1,8,19,6,,Victimas Heridas Leves
20190016278,1,2019,1,8,21,,,Victimas Heridas Leves
20190030754,1,2019,1,9,21,2,,Victimas Heridas Leves
20190016388,2,2019,1,9,4,,,Victimas Heridas Leves
20190016581,1,2019,1,9,7,,,Victimas Heridas Leves
20190016613,1,2019,1,9,8,6,,Victimas Heridas Leves
20190017068,4,2019,1,9,11,,,Victimas Heridas Leves
20190017182,1,2019,1,9,11,6,,Victimas Heridas Leves
20190017186,1,2019,1,9,11,,,Victimas Heridas Leves
20190017460,1,2019,1,9,13,4,,Victimas Heridas Leves
20190017504,1,2019,1,9,10,,,Victimas Heridas Leves
20190017514,2,2019,1,9,12,,,Victimas Heridas Leves
20190017561,1,2019,1,9,13,,,Victimas Heridas Leves
20190018006,1,2019,1,9,14,,,Victimas Heridas Leves
20190018207,1,2019,1,9,17,,,Victimas Heridas Leves
20190018425,1,2019,1,9,17,,,Victimas Heridas Leves
20190018474,1,2019,1,9,18,,,Victimas Heridas Leves
20190018500,1,2019,1,9,16,,,Victimas Heridas Leves
20190018518,1,2019,1,9,20,,,Victimas Heridas Leves
20190018592,1,2019,1,9,19,,,Victimas Heridas Leves
20190018630,1,2019,1,9,19,,,Victimas Heridas Leves
20190018751,1,2019,1,9,23,6,,Victimas Heridas Leves
20190021352,1,2019,1,9,19,,,Victimas Heridas Leves
20190022439,1,2019,1,9,6,,,Victimas Heridas Leves
20190031883,1,2019,1,9,15,,,Victimas Heridas Leves
20190018873,1,2019,1,10,0,,,Victimas Heridas Leves
20190019243,1,2019,1,10,8,,,Victimas Heridas Leves
20190020257,1,2019,1,10,14,,,Victimas Heridas Leves
20190020260,1,2019,1,10,14,,,Victimas Heridas Leves
20190020420,1,2019,1,10,11,4,,Victimas Heridas Leves
20190020451,1,2019,1,10,15,4,,Victimas Heridas Leves
20190020496,1,2019,1,10,13,,,Victimas Heridas Leves
20190020569,1,2019,1,10,16,,,Victimas Heridas Leves
20190020951,1,2019,1,10,19,,,Victimas Heridas Leves
20190020989,1,2019,1,10,17,,,Victimas Heridas Leves
20190021079,1,2019,1,10,19,6,,Victimas Heridas Leves
20190021335,1,2019,1,10,22,,,Victimas Heridas Leves
20190021415,1,2019,1,10,18,1,,Victimas Heridas Leves
20190093543,1,2019,1,10,22,,,Victimas Heridas Leves
20190022275,1,2019,1,11,11,2,,Victimas Heridas Leves
20190022650,1,2019,1,11,14,2,,Victimas Heridas Leves
20190023488,1,2019,1,11,20,2,,Victimas Heridas Leves
20190024103,1,2019,1,11,19,2,,Victimas Heridas Leves
20190021365,3,2019,1,11,0,,,Victimas Heridas Leves
20190021434,1,2019,1,11,1,,,Victimas Heridas Leves
20190021709,1,2019,1,11,9,6,,Victimas Heridas Leves
20190021896,2,2019,1,11,8,6,,Victimas Heridas Leves
20190022026,1,2019,1,11,8,,,Victimas Heridas Leves
20190022105,1,2019,1,11,9,,,Victimas Heridas Leves
20190022106,1,2019,1,11,8,4,,Victimas Heridas Leves
20190022174,1,2019,1,11,11,,,Victimas Heridas Leves
20190022256,1,2019,1,11,12,,,Victimas Heridas Leves
20190022273,1,2019,1,11,12,6,,Victimas Heridas Leves
20190022298,1,2019,1,11,12,,,Victimas Heridas Leves
20190022348,1,2019,1,11,12,1,,Victimas Heridas Leves
20190022492,1,2019,1,11,13,,,Victimas Heridas Leves
20190022559,1,2019,1,11,13,,,Victimas Heridas Leves
20190022606,1,2019,1,11,13,,,Victimas Heridas Leves
20190022670,1,2019,1,11,13,,,Victimas Heridas Leves
20190022774,1,2019,1,11,15,6,,Victimas Heridas Leves
20190022790,1,2019,1,11,13,,,Victimas Heridas Leves
20190023022,1,2019,1,11,14,,,Victimas Heridas Leves
20190023164,1,2019,1,11,17,,,Victimas Heridas Leves
20190023309,1,2019,1,11,17,,,Victimas Heridas Leves
20190023360,1,2019,1,11,19,,,Victimas Heridas Leves
20190023362,1,2019,1,11,19,6,,Victimas Heridas Leves
20190023485,1,2019,1,11,18,,,Victimas Heridas Leves
20190023539,1,2019,1,11,20,,,Victimas Heridas Leves
20190023555,1,2019,1,11,21,,,Victimas Heridas Leves
20190023599,1,2019,1,11,20,,,Victimas Heridas Leves
20190023727,1,2019,1,11,23,,,Victimas Heridas Leves
20190024454,1,2019,1,11,11,6,,Victimas Heridas Leves
20190032150,1,2019,1,11,10,,,Victimas Heridas Leves
20190040263,1,2019,1,11,15,,,Victimas Heridas Leves
20190687058,1,2019,1,11,9,,,Victimas Heridas Leves
20190688515,1,2019,1,11,16,,,Victimas Heridas Leves
20190023692,2,2019,1,12,21,,,Victimas Heridas Leves
20190023777,1,2019,1,12,1,,,Victimas Heridas Leves
