IdSiniestro,Longitud,Latitud,IdComuna,TipoVia,NombreVia
20190480724,-58.500375,-34.626413,10,,
20190480762,-58.466571,-34.644918,9,,
20190480833,-58.505803,-34.562189,12,,
20190480881,-58.402149,-34.619785,3,,
20190481107,-58.4185,-34.627241,5,,
20190481114,-58.436261,-34.585627,14,,
20190481135,-58.489621,-34.642158,10,,
20190481422,-58.463031,-34.615232,11,,
20190481462,,,1,,
20190481480,-58.378851,-34.616357,1,,
20190481482,-58.456642,-34.607034,6,,
20190482463,-58.4301,-34.615569,6,,
20190488918,-58.370666,-34.629491,4,,
20190531732,-58.381292,-34.606103,1,,
20190483799,-58.499888,-34.615182,10,,
20190481812,-58.421519,-34.626228,5,,
20190481857,-58.490546,-34.671294,8,,
20190481875,-58.523925,-34.637054,9,,
20190481883,-58.414097,-34.618236,5,,
20190481946,-58.485669,-34.544014,12,,
20190482121,-58.489504,-34.584205,12,,
20190482122,,,,,
20190482596,-58.407866,-34.567268,14,,
20190482709,-58.488574,-34.64868,9,,
20190482896,-58.507052,-34.613187,10,,
20190483080,-58.462153,-34.633923,7,,
20190483207,-58.430592,-34.649754,7,,
20190483307,-58.439313,-34.601314,15,,
20190483356,-58.469402,-34.547412,12,,
20190483559,-58.416346,-34.649696,4,,
20190483630,-58.405282,-34.613422,3,,
20190483684,-58.386788,-34.612299,1,,
20190483687,-58.516297,-34.639179,9,,
20190483695,-58.415819,-34.610194,5,,
20190483711,-58.435401,-34.672911,8,,
20190483745,-58.460226,-34.578296,15,,
20190483958,-58.471263,-34.601325,15,,
20190483972,-58.469552,-34.612189,11,,
20190484260,-58.439313,-34.601314,15,,
20190484298,-58.407239,-34.624492,3,,
20190484369,,,,,
20190484401,-58.495282,-34.678783,8,,
20190484423,-58.47833,-34.619842,11,,
20190484461,-58.454003,-34.605651,15,,
20190484570,-58.382141,-34.605013,1,,
20190484694,-58.475583,-34.667953,8,,
20190486436,-58.372706,-34.594709,1,,
20190488084,-58.398729,-34.599759,2,,
20190490338,-58.405475,-34.604562,3,,
20190525678,-58.38548,-34.629981,1,,
20190484612,-58.392413,-34.591235,2,,
20190484641,-58.392736,-34.623997,3,,
20190484983,-58.469259,-34.671616,8,,
20190485038,-58.414695,-34.625265,5,,
20190485175,-58.417954,-34.573538,14,,
20190485205,-58.417022,-34.615695,5,,
20190485943,,,,,
20190486166,-58.500649,-34.552046,12,,
20190486189,-58.41595,-34.591143,14,,
20190486356,,,,,
20190486439,-58.511317,-34.624441,10,,
20190486587,-58.420536,-34.618837,5,,
20190486643,-58.382086,-34.606139,1,,
20190486787,-58.511401,-34.658463,9,,
20190486806,-58.46491,-34.615848,11,,
20190486848,-58.375701,-34.639532,4,,
20190486959,-58.470872,-34.583784,15,,
20190487021,-58.498183,-34.602024,11,,
20190487090,-58.509234,-34.65704,9,,
20190487142,-58.442274,-34.611912,6,,
20190487217,,,,,
20190487235,-58.381258,-34.59903,1,,
20190487314,-58.391763,-34.612661,3,,
20190487316,-58.48106,-34.653662,9,,
20190487327,,,,,
20190487505,-58.385205,-34.602691,1,,
20190487529,-58.450612,-34.564136,13,,
20190487583,-58.493452,-34.580885,12,,
20190487601,-58.471621,-34.572315,12,,
20190492221,-58.460334,-34.569502,13,,
20190526849,-58.425894,-34.59153,14,,
20190487731,-58.372806,-34.621887,1,,
20190487962,-58.380012,-34.622135,1,,
20190488089,-58.398225,-34.604579,3,,
20190488225,,,,,
20190488264,-58.488399,-34.544415,12,,
20190488407,,,,,
20190488531,-58.374099,-34.640754,4,,
20190488874,-58.427487,-34.559184,14,,
20190489290,-58.431159,-34.619773,6,,
20190489331,,,,,
20190489696,-58.42965,-34.59932,15,,
20190489712,-58.416106,-34.642146,4,,
20190489719,-58.427668,-34.598385,5,,
20190489845,-58.378287,-34.598908,1,,
20190489869,,,8,,
20190489872,-58.450231,-34.618866,6,,
20190489964,-58.398486,-34.636988,4,,
20190489969,-58.38049,-34.613038,1,,
20190490009,-58.414703,-34.649623,4,,
20190490018,-58.416411,-34.641629,4,,
20190490031,-58.436773,-34.649448,7,,
20190490041,-58.457339,-34.650489,7,,
20190490067,-58.41607,-34.608535,5,,
20190490187,-58.512642,-34.650669,9,,
20190490229,-58.457323,-34.604876,6,,
20190490281,-58.385033,-34.587034,2,,
20190490306,-58.47313,-34.601059,15,,
20190490459,-58.43203,-34.629126,7,,
20190490491,-58.413917,-34.590504,14,,
20190491074,-58.430779,-34.615779,6,,
20190491502,-58.478816,-34.657841,9,,
20190491823,-58.387924,-34.586998,2,,
20190492099,-58.430254,-34.590004,14,,
20190492227,-58.368322,-34.601701,1,,
20190492235,-58.385881,-34.617847,1,,
20190492424,-58.410868,-34.600526,3,,
20190492588,,,7,,
20190492790,-58.389475,-34.626795,1,,
20190492919,-58.416374,-34.652015,4,,
20190492929,-58.475488,-34.58216,15,,
20190492987,-58.384386,-34.624709,1,,
20190492988,-58.418995,-34.654663,4,,
20190493047,-58.43317,-34.602793,5,,
20190493078,-58.415008,-34.612692,5,,
20190493108,-58.52351,-34.613013,11,,
20190493114,-58.415008,-34.612692,5,,
20190493186,-58.509038,-34.569999,12,,
20190493198,-58.456767,-34.634589,7,,
20190493208,-58.37598,-34.627367,1,,
20190493214,-58.415008,-34.612692,5,,
20190493278,-58.423373,-34.562679,14,,
20190493285,-58.436745,-34.551611,13,,
20190493347,-58.432555,-34.651687,4,,
20190493356,-58.415051,-34.595597,14,,
20190493439,-58.405917,-34.605981,3,,
20190493469,-58.393864,-34.604461,3,,
20190493474,-58.482946,-34.642,9,,
20190493539,-58.419832,-34.56553,14,,
20190499069,-58.467034,-34.616964,7,,
20190572000,-58.370704,-34.629824,4,,
20190644788,,,1,,
20190493537,-58.431395,-34.640459,7,,
20190493580,-58.402354,-34.594442,2,,
20190493670,-58.443444,-34.624018,6,,
20190493729,-58.487251,-34.625617,10,,
20190493765,-58.469004,-34.611897,11,,
20190493952,-58.414183,-34.655461,4,,
20190494145,-58.370282,-34.60536,1,,
20190494168,-58.424861,-34.623303,5,,
20190494740,-58.462534,-34.555482,13,,
20190494807,-58.367292,-34.618194,1,,
20190494835,-58.501968,-34.574213,12,,
20190494931,-58.495408,-34.629792,10,,
20190495011,-58.395431,-34.651508,4,,
20190495035,-58.495438,-34.657803,9,,
20190495436,-58.379595,-34.641987,4,,
20190495693,-58.456695,-34.562037,13,,
20190495745,-58.387295,-34.609454,1,,
20190496039,-58.467849,-34.551481,13,,
20190496073,-58.497259,-34.573416,12,,
20190496097,-58.416384,-34.652958,4,,
20190496114,-58.48471,-34.589119,15,,
20190496118,-58.468913,-34.60186,15,,
20190496193,-58.41976,-34.603378,5,,
20190496622,-58.482937,-34.634075,10,,
20190496797,-58.463477,-34.552975,13,,
20190508828,-58.386262,-34.609383,1,,
20190513536,-58.520118,-34.617795,11,,
20190520371,-58.415956,-34.585151,14,,
20190642723,,,,,TAGLE
20190000118,,,,,DEL LIBERTADOR AV.
20190496421,-58.485774,-34.633946,10,,
20190496471,-58.517471,-34.661982,9,,
20190496473,-58.462563,-34.555222,13,,
20190496482,-58.452208,-34.587117,15,,
20190496495,-58.418829,-34.62583,5,,
20190496611,-58.469955,-34.629749,7,,
20190497019,-58.481129,-34.580368,15,,
20190497056,-58.450666,-34.624318,6,,
20190497146,-58.425532,-34.632363,7,,
20190497237,-58.432819,-34.625718,6,,
20190497270,-58.476913,-34.581203,15,,
20190497291,-58.456695,-34.562037,13,,
20190497468,-58.391898,-34.608677,1,,
20190497476,,,,,
20190497919,-58.43561,-34.592192,15,,
20190497988,-58.375532,-34.584277,1,,
20190501594,-58.397334,-34.598576,2,,
20190527497,-58.459345,-34.605232,6,,
20190644879,-58.413828,-34.62075,5,,
20190498859,-58.380251,-34.612984,1,,
20190498336,-58.39401,-34.65138,4,,
20190498358,-58.497369,-34.601827,11,,
20190498551,-58.405112,-34.593341,2,,
20190498577,-58.405459,-34.629182,4,,
20190498676,-58.404669,-34.619163,3,,
20190498719,-58.507355,-34.614842,10,,
20190498823,-58.499226,-34.598154,11,,
20190499039,-58.393319,-34.595862,2,,
20190499111,-58.441865,-34.635863,7,,
20190499219,-58.415141,-34.600765,5,,
20190499224,-58.438934,-34.639512,7,,
20190499268,-58.434873,-34.588074,14,,
20190499310,-58.468191,-34.589541,15,,
20190499330,-58.492542,-34.581593,12,,
20190499350,-58.500448,-34.606774,11,,
20190499415,-58.416372,-34.622444,5,,
20190499457,-58.388122,-34.588357,2,,
20190703847,,,,,MOSCONI GENERAL AV.
20190704458,,,,,"PAZ, GRAL. AV."
20190501593,-58.456809,-34.594344,15,,
20190499642,-58.375074,-34.654365,4,,
20190499675,-58.491142,-34.622517,10,,
20190499676,-58.521241,-34.659158,9,,
20190499684,-58.420959,-34.603174,5,,
20190499805,,,,,
20190499942,-58.389671,-34.64292,4,,
20190499964,-58.470865,-34.574497,15,,
20190500531,-58.411870,-34.571369,14,,
20190500597,-58.40884,-34.609112,3,,
20190500628,-58.445572,-34.657477,8,,
20190500659,-58.415885,-34.603678,5,,
20190500874,-58.411759,-34.639447,4,,
20190500905,-58.471538,-34.544571,12,,
20190501260,-58.411747,-34.604082,3,,
20190501272,-58.427799,-34.622072,6,,
20190501276,-58.427487,-34.559184,14,,
20190501282,-58.390903,-34.634245,4,,
20190501328,-58.439285,-34.583353,14,,
20190501409,-58.382977,-34.625102,1,,
20190501740,-58.452104,-34.629517,6,,
20190502080,-58.460616,-34.620848,7,,
20190502104,-58.522799,-34.636598,9,,
20190502246,-58.433194,-34.621104,6,,
20190503914,-58.435079,-34.542893,13,,
20190505398,-58.413828,-34.62075,5,,
20190505508,-58.433291,-34.565783,14,,
20190557266,-58.476135,-34.67045,8,,
20190579663,-58.369521,-34.59832,1,,
20190504337,-58.414243,-34.597825,2,,
20190502463,-58.410862,-34.643116,4,,
20190502507,-58.529089,-34.638866,9,,
20190502543,-58.523863,-34.623968,10,,
20190502570,-58.475067,-34.639042,9,,
20190502594,-58.511783,-34.610146,11,,
20190502675,-58.411235,-34.602059,3,,
20190502749,-58.498674,-34.551915,12,,
20190502761,-58.398784,-34.614279,3,,
20190502978,-58.391683,-34.614915,3,,
20190503242,-58.449894,-34.624016,6,,
20190503248,-58.400892,-34.644885,4,,
20190503254,-58.463941,-34.633222,7,,
20190503360,-58.404669,-34.650456,4,,
20190503421,-58.435049,-34.608826,6,,
20190503430,-58.399937,-34.585025,2,,
20190503438,-58.502529,-34.624666,10,,
20190503697,-58.367954,-34.62397,1,,
20190503723,-58.482449,-34.605533,11,,
20190503772,-58.497589,-34.595877,15,,
20190504025,-58.5117,-34.589478,11,,
20190504053,-58.516906,-34.589856,11,,
20190504068,-58.406512,-34.597001,2,,
20190504140,-58.38623,-34.57823,1,,
20190504380,-58.470976,-34.582705,15,,
20190504461,-58.464518,-34.649918,7,,
20190504590,-58.427141,-34.608772,5,,
20190504608,-58.447859,-34.604697,15,,
20190504713,-58.42922,-34.550848,13,,
20190504743,-58.416108,-34.64275,4,,
20190504843,-58.458096,-34.630187,7,,
20190511910,-58.478141,-34.637893,9,,
20190504614,-58.435702,-34.610296,6,,
20190505025,-58.418081,-34.659494,4,,
20190505309,-58.439767,-34.598974,15,,
20190505663,-58.485349,-34.589428,15,,
20190505717,-58.476902,-34.541565,12,,
20190505930,-58.416168,-34.637502,5,,
20190505936,-58.455958,-34.573544,13,,
20190506439,-58.392772,-34.600806,3,,
20190506712,-58.382237,-34.626937,1,,
20190506796,-58.42764,-34.664779,8,,
20190507026,-58.446251,-34.560138,13,,
20190507060,-58.4545,-34.639566,7,,
20190507088,-58.478055,-34.602216,11,,
20190507102,-58.485025,-34.650865,9,,
20190507119,-58.451439,-34.616765,6,,
20190507130,-58.377097,-34.640349,4,,
20190507295,-58.432996,-34.598658,15,,
20190507321,-58.417948,-34.62259,5,,
20190507364,-58.495679,-34.555301,12,,
20190507396,-58.391241,-34.590679,2,,
20190507467,-58.441882,-34.594561,15,,
20190509488,-58.401676,-34.635161,4,,
20190510304,-58.390677,-34.607909,1,,
20190507448,-58.471196,-34.634118,7,,
20190507488,-58.42644,-34.628862,7,,
20190507553,-58.438197,-34.56313,14,,
20190507628,-58.412636,-34.556933,14,,
20190507725,-58.519116,-34.589282,11,,
20190507776,-58.512748,-34.623433,10,,
20190507811,-58.423831,-34.601268,5,,
20190507903,-58.412739,-34.634281,5,,
20190508117,-58.470438,-34.62892,7,,
20190508310,-58.42748,-34.579118,14,,
20190508468,-58.505536,-34.584864,12,,
20190508560,-58.401334,-34.627453,3,,
20190508598,-58.432292,-34.595728,15,,
20190508621,-58.369765,-34.62293,1,,
20190508728,-58.450054,-34.626467,6,,
20190508825,-58.392658,-34.60922,3,,
20190508918,-58.44553,-34.561142,13,,
20190508993,-58.394678,-34.614035,3,,
20190509056,-58.438768,-34.599873,15,,
20190509247,-58.39512,-34.604571,3,,
20190509259,-58.387448,-34.585902,2,,
20190509278,-58.480988,-34.653788,9,,
20190509431,-58.434477,-34.623789,6,,
20190509435,-58.400223,-34.579648,14,,
20190509645,-58.495105,-34.636833,10,,
20190509704,-58.389399,-34.604217,1,,
20190509832,-58.407817,-34.604256,3,,
20190509861,-58.446335,-34.572433,13,,
20190509899,-58.408379,-34.593083,2,,
20190509994,-58.396524,-34.588023,2,,
20190511388,-58.506255,-34.593441,11,,
20190511971,-58.484568,-34.64529,9,,
20190524454,-58.403619,-34.594077,2,,
20190512428,-58.407696,-34.607837,3,,
20190510041,,,,,
20190510126,-58.427487,-34.559184,14,,
20190510285,-58.473352,-34.634862,10,,
20190510394,-58.382213,-34.603738,1,,
20190510456,-58.369618,-34.637248,4,,
20190510732,-58.388396,-34.624937,1,,
20190510742,-58.402354,-34.594442,2,,
20190510827,-58.528413,-34.650156,9,,
20190511035,-58.374588,-34.638672,4,,
20190511090,-58.431264,-34.661817,8,,
20190511225,-58.417318,-34.644685,4,,
20190511475,-58.409869,-34.577281,14,,
20190511483,-58.442835,-34.601487,15,,
20190511505,-58.473054,-34.685505,8,,
20190511521,-58.492853,-34.571107,12,,
20190511536,-58.501639,-34.67398,9,,
20190511574,-58.380964,-34.604035,1,,
20190511886,-58.478655,-34.625783,10,,
20190512063,-58.363431,-34.611714,1,,
20190512100,-58.438253,-34.588856,15,,
20190512118,,,10,,
20190512132,-58.415339,-34.611875,5,,
20190512150,-58.405807,-34.575794,14,,
20190512153,-58.426087,-34.592789,14,,
20190512203,-58.409474,-34.646177,4,,
20190512242,-58.385479,-34.599226,1,,
20190512359,-58.405459,-34.629182,3,,
20190512471,-58.481537,-34.672566,8,,
20190512543,-58.41163,-34.638156,5,,
20190512552,-58.499754,-34.674177,8,,
20190512578,-58.365766,-34.642493,4,,
20190512586,-58.390611,-34.595897,2,,
20190512623,-58.482713,-34.660461,8,,
20190512624,-58.368274,-34.623127,1,,
20190513019,-58.455221,-34.605248,15,,
20190567355,-58.382237,-34.626937,1,,
20190568038,-58.474753,-34.561804,12,,
20190512881,-58.439625,-34.562784,14,,
20190512898,-58.478002,-34.597417,15,,
20190513046,-58.435875,-34.626049,6,,
20190513136,-58.380691,-34.617644,1,,
20190513163,-58.499244,-34.566588,12,,
20190513197,-58.389399,-34.604217,1,,
20190513215,-58.44348,-34.585401,15,,
20190513293,-58.417781,-34.624506,5,,
20190513298,-58.369679,-34.646724,4,,
20190513417,-58.405269,-34.604127,3,,
20190513502,-58.482442,-34.688129,8,,
20190513573,-58.475131,-34.660742,9,,
20190513717,-58.391962,-34.595838,2,,
20190513756,-58.528659,-34.64597,9,,
20190514010,-58.442723,-34.593667,15,,
20190514080,-58.478237,-34.557224,12,,
20190514102,-58.401334,-34.627453,3,,
20190513058,,,,,"JUSTO, JUAN B. AV."
20190514160,-58.416403,-34.631357,5,,
20190514262,,,,,
20190514290,-58.458475,-34.604491,15,,
20190514431,-58.433139,-34.651867,7,,
20190514432,-58.478674,-34.640531,9,,
20190514481,-58.398958,-34.609624,3,,
20190514647,-58.440664,-34.666626,8,,
20190514723,-58.43646,-34.618299,6,,
20190514885,-58.395532,-34.626785,3,,
20190514926,-58.507937,-34.666514,9,,
20190514958,-58.481638,-34.572748,12,,
20190515052,-58.410086,-34.589056,14,,
20190515062,-58.391726,-34.584756,2,,
20190515065,-58.411235,-34.602059,3,,
20190515092,-58.517471,-34.661982,9,,
20190515120,-58.490436,-34.583403,12,,
20190515121,-58.369526,-34.613582,1,,
20190515135,-58.445412,-34.607789,6,,
20190515175,-58.422601,-34.595266,14,,
20190515180,-58.489487,-34.58432,12,,
20190516534,-58.438813,-34.563665,14,,
20190516668,-58.473168,-34.538362,13,,
20190515417,-58.47001,-34.633753,7,,
20190515422,-58.472286,-34.541384,13,,
20190515537,-58.393513,-34.642978,4,,
20190515557,-58.414695,-34.625265,5,,
20190515595,-58.374276,-34.638694,4,,
20190515747,-58.492542,-34.581593,12,,
20190515879,-58.40136,-34.614977,3,,
20190515965,-58.450642,-34.636953,7,,
20190515968,-58.424556,-34.60596,5,,
20190516153,-58.482953,-34.571655,12,,
20190516179,-58.528413,-34.650156,9,,
20190516256,-58.422667,-34.586459,14,,
20190516438,-58.486725,-34.684785,8,,
20190516541,-58.508801,-34.624179,10,,
20190518095,-58.476581,-34.615348,11,,
20190526760,-58.442336,-34.61205,6,,
20190532745,-58.421192,-34.60489,5,,
20190519222,-58.383308,-34.622171,1,,
20190516646,-58.500164,-34.662558,9,,
20190516692,-58.415828,-34.610833,5,,
20190516701,-58.442547,-34.571128,13,,
20190516821,-58.391492,-34.622123,1,,
20190517253,-58.490283,-34.628876,10,,
20190517939,-58.514878,-34.644308,9,,
20190518094,-58.400269,-34.62488,3,,
20190518196,-58.381828,-34.611915,1,,
20190518274,-58.396093,-34.635332,4,,
20190518513,-58.480306,-34.541741,12,,
20190518601,-58.528299,-34.616467,10,,
20190518611,-58.485943,-34.662445,9,,
20190518640,-58.469026,-34.632328,7,,
20190518709,-58.515512,-34.660875,9,,
20190518724,-58.504302,-34.559109,12,,
20190518785,-58.406399,-34.592423,2,,
20190518810,-58.389834,-34.623215,1,,
20190518855,-58.35844,-34.629377,4,,
20190518862,-58.513257,-34.623121,10,,
20190518880,-58.520977,-34.611485,11,,
20190519076,-58.458747,-34.559448,13,,
20190519078,-58.448547,-34.571094,13,,
20190519188,-58.424142,-34.626613,5,,
20190519254,-58.472261,-34.569835,12,,
20190519283,-58.417268,-34.597825,14,,
20190519457,-58.460226,-34.578296,15,,
20190519531,-58.48721,-34.559047,12,,
20190521990,-58.459026,-34.632969,7,,
20190534630,-58.499598,-34.653807,9,,
20190601421,-58.46691,-34.630008,7,,
20190521653,-58.419149,-34.612815,5,,
20190519546,-58.377246,-34.629729,4,,
20190519602,-58.430477,-34.608724,6,,
20190519651,-58.46702,-34.681525,8,,
20190519654,-58.460514,-34.605885,11,,
20190519812,-58.530338,-34.618134,10,,
20190519871,-58.470109,-34.546936,12,,
20190519894,-58.3687,-34.643812,4,,
20190520059,-58.472162,-34.674467,8,,
20190520203,,,,,
20190520209,-58.529874,-34.632134,10,,
20190520344,-58.405306,-34.604658,3,,
20190520423,-58.49992,-34.635141,10,,
20190520449,-58.47486,-34.571427,12,,
20190520480,-58.4673,-34.548045,13,,
20190520567,-58.416736,-34.61855,5,,
20190520773,-58.479767,-34.69153,8,,
20190520828,-58.500515,-34.674827,8,,
20190520835,-58.454124,-34.6289,7,,
20190520937,-58.504261,-34.58621,12,,
20190521032,-58.392461,-34.605631,3,,
20190521105,-58.470515,-34.541945,13,,
20190521129,-58.381624,-34.607313,1,,
20190521287,,,,,
20190521398,-58.472026,-34.663153,8,,
20190521439,-58.519116,-34.589282,11,,
20190521493,-58.362693,-34.610517,1,,
20190521495,-58.449108,-34.577616,13,,
20190521537,-58.448896,-34.577016,13,,
20190521554,-58.375797,-34.633251,4,,
20190521693,-58.460226,-34.578296,15,,
20190521694,-58.500643,-34.655727,9,,
20190521754,-58.503531,-34.614311,10,,
20190521848,-58.470026,-34.536958,13,,
20190521872,-58.506154,-34.563908,12,,
20190521878,-58.388829,-34.592285,2,,
20190521916,-58.42888,-34.615032,5,,
20190521919,-58.385881,-34.617847,1,,
20190521937,-58.506274,-34.656325,9,,
20190522064,-58.495823,-34.579658,12,,
20190522129,-58.373268,-34.590113,1,,
20190522143,-58.400903,-34.603444,3,,
20190522146,-58.471217,-34.562482,12,,
20190522174,-58.3816,-34.594178,1,,
20190522250,-58.407631,-34.58556,14,,
20190522293,-58.494851,-34.629534,10,,
20190522329,-58.469612,-34.564328,12,,
20190523804,-58.379093,-34.6466,4,,
20190524945,-58.387326,-34.619955,1,,
20190527041,-58.511267,-34.655999,9,,
20190528163,-58.403403,-34.608697,3,,
20190529896,-58.42918,-34.593718,14,,
20190560154,-58.415051,-34.595597,14,,
20190572973,-58.405048,-34.640112,4,,
20190525027,-58.491156,-34.61547,11,,
20190522275,-58.382896,-34.591678,1,,
20190522853,-58.44662,-34.634198,7,,
20190523001,-58.45512,-34.586981,15,,
20190523123,-58.4414,-34.58678,15,,
20190523160,-58.492714,-34.549256,12,,
20190523224,-58.386701,-34.601652,1,,
20190523368,-58.453898,-34.58744,15,,
20190523499,-58.449769,-34.554468,13,,
20190523646,-58.370492,-34.601894,1,,
20190523862,-58.402176,-34.623778,3,,
20190524089,-58.487403,-34.573373,12,,
20190524213,-58.484965,-34.68731,8,,
20190524351,-58.464419,-34.640161,7,,
20190524400,-58.422607,-34.58058,14,,
20190524453,-58.418972,-34.598474,5,,
20190524573,-58.447501,-34.660206,8,,
20190524858,-58.506154,-34.563908,12,,
20190525005,-58.390862,-34.592573,2,,
