IdSiniestro,IdActorVictima,Sexo,TipoVictima,RangoEtario
20190528676,,Masculino,Lesionada,Adulto 30 a 39
20190528689,,Femenino,Lesionada,Adulto 50 a 59
20190528763,,Femenino,Lesionada,Adulto Joven
20190528810,,Masculino,Lesionada,Adulto Joven
20190528830,,Masculino,Lesionada,Adulto 50 a 59
20190528871,,Masculino,Lesionada,Adulto Mayor
20190528906,,Masculino,Lesionada,Adulto 30 a 39
20190529041,,Masculino,Lesionada,Adulto 50 a 59
20190529151,,,Lesionada,
20190529190,,Masculino,Lesionada,Adulto 40 a 49
20190529190,,Masculino,Lesionada,Adulto 40 a 49
20190529340,,Masculino,Lesionada,Adulto 40 a 49
20190529381,,Femenino,Lesionada,Adulto 30 a 39
20190529408,,Masculino,Lesionada,Adulto 30 a 39
20190529552,,Masculino,Lesionada,Adulto 30 a 39
20190529595,,Masculino,Lesionada,Adulto 50 a 59
20190529597,,Masculino,Lesionada,Adulto 30 a 39
20190529602,,Masculino,Lesionada,Adulto 40 a 49
20190529684,,Femenino,Lesionada,Adulto 50 a 59
20190529769,,Masculino,Lesionada,Adulto 40 a 49
20190529816,,Masculino,Lesionada,Adulto 30 a 39
20190529893,,,Lesionada,
20190529949,,Femenino,Lesionada,Adulto Joven
20190529949,,Masculino,Lesionada,Adulto Joven
20190290703,,Femenino,Lesionada,Adulto Mayor
20190530057,,Femenino,Lesionada,Adulto 40 a 49
20190530114,,Femenino,Lesionada,Adulto Mayor
20190530436,,Femenino,Lesionada,Adulto 40 a 49
20190530436,,Masculino,Lesionada,Adulto Joven
20190534936,,Masculino,Lesionada,Adulto 50 a 59
20190540757,,Masculino,Lesionada,Adulto 50 a 59
20190543470,,Masculino,Lesionada,Adulto 40 a 49
20190585757,,Masculino,Lesionada,Adulto 40 a 49
20190612929,,Masculino,Lesionada,Adulto Mayor
20190530577,,Masculino,Lesionada,Adulto 30 a 39
20190530601,,Femenino,Lesionada,Adulto 40 a 49
20190530614,,Masculino,Lesionada,Adulto 30 a 39
20190530614,,Femenino,Lesionada,Adulto 30 a 39
20190530667,,Masculino,Lesionada,Adulto Joven
20190530789,,Femenino,Lesionada,Adulto Joven
20190530892,,Femenino,Lesionada,Adulto Joven
20190531000,,Masculino,Lesionada,Adulto 50 a 59
20190531212,,Masculino,Lesionada,Adulto Joven
20190531212,,Femenino,Lesionada,Adulto 30 a 39
20190531215,,Masculino,Lesionada,Adulto Joven
20190531251,,Femenino,Lesionada,Adulto Mayor
20190531346,,Femenino,Lesionada,Adulto 40 a 49
20190531366,,Femenino,Lesionada,Adulto 50 a 59
20190531548,,Femenino,Lesionada,Adulto 40 a 49
20190531588,,Femenino,Lesionada,Adulto Joven
20190531636,,Masculino,Lesionada,Adulto 50 a 59
20190531655,,Masculino,Lesionada,Adulto 30 a 39
20190531685,,Masculino,Lesionada,Adulto 30 a 39
20190531841,,Masculino,Lesionada,Adulto 30 a 39
20190531957,,,Lesionada,
20190532086,,Masculino,Lesionada,Adulto 40 a 49
20190532182,,Femenino,Lesionada,Adulto Joven
20190532267,,Masculino,Lesionada,Adulto 30 a 39
20190532499,,Masculino,Lesionada,
20190532836,,Masculino,Lesionada,Adulto 30 a 39
20190532869,,Masculino,Lesionada,Adulto Joven
20190533206,,Masculino,Lesionada,Adulto 40 a 49
20190533223,,Masculino,Lesionada,Adulto 40 a 49
20190532625,,Masculino,Lesionada,Adulto 30 a 39
20190533606,,Masculino,Lesionada,Adulto 50 a 59
20190533606,,Masculino,Lesionada,Adulto Joven
20190533722,,Masculino,Lesionada,Adulto Joven
20190533977,,Femenino,Lesionada,Adulto Mayor
20190533981,,Femenino,Lesionada,Adulto Joven
20190534009,,Masculino,Lesionada,Adulto 50 a 59
20190534190,,Masculino,Lesionada,Adulto Joven
20190534430,,Masculino,Lesionada,Adulto 50 a 59
20190534471,,Femenino,Lesionada,Adulto Mayor
20190534510,,Masculino,Lesionada,Adulto 50 a 59
20190534510,,Femenino,Lesionada,Adulto 30 a 39
20190534518,,Masculino,Lesionada,Adulto 40 a 49
20190534530,,Masculino,Lesionada,Adulto Mayor
20190534541,,Femenino,Lesionada,Adulto 40 a 49
20190534615,,Masculino,Lesionada,Adulto 30 a 39
20190534618,,Masculino,Lesionada,Adulto Joven
20190534776,,Masculino,Lesionada,Adulto 40 a 49
20190534829,,Masculino,Lesionada,Adulto Joven
20190535039,,Femenino,Lesionada,Adulto Mayor
20190535069,,Femenino,Lesionada,Adulto Mayor
20190535119,,Masculino,Lesionada,Adulto Mayor
20190535156,,Masculino,Lesionada,Adulto 30 a 39
20190535156,,Masculino,Lesionada,Adulto 30 a 39
20190535252,,Masculino,Lesionada,Adulto Mayor
20190535293,,Masculino,Lesionada,Adulto Joven
20190535331,,Femenino,Lesionada,Adulto 50 a 59
20190535367,,Masculino,Lesionada,Adulto 40 a 49
20190535447,,Masculino,Lesionada,Adulto Joven
20190535507,,Masculino,Lesionada,Adulto Joven
20190535590,,Masculino,Lesionada,Adulto Joven
20190535631,,Femenino,Lesionada,Adulto Joven
20190535637,,Masculino,Lesionada,Adulto Mayor
20190535780,,Masculino,Lesionada,Adulto 30 a 39
20190535785,,Masculino,Lesionada,Adulto 40 a 49
20190535835,,Masculino,Lesionada,Adulto 50 a 59
20190535858,,Masculino,Lesionada,Adulto 50 a 59
20190535862,,Femenino,Lesionada,Adolescente
20190535871,,Masculino,Lesionada,Adulto Joven
20190535894,,Masculino,Lesionada,Adulto Joven
20190535924,,Masculino,Lesionada,Adulto 50 a 59
20190535980,,Masculino,Lesionada,Adulto 30 a 39
20190536059,,Masculino,Lesionada,Adulto Joven
20190536146,,Masculino,Lesionada,Adulto Joven
20190537006,,Femenino,Lesionada,Adulto Mayor
20190538459,,Masculino,Lesionada,Adulto 30 a 39
20190544967,,Femenino,Lesionada,Adulto Joven
20190549450,,Masculino,Lesionada,Adulto Joven
20190558716,,Masculino,Lesionada,
20190536215,,Masculino,Lesionada,Adulto Joven
20190536283,,Femenino,Lesionada,Adulto Joven
20190536623,,Masculino,Lesionada,Adulto Joven
20190536689,,Masculino,Lesionada,Adulto 40 a 49
20190536744,,Masculino,Lesionada,Adulto 30 a 39
20190536777,,Masculino,Lesionada,Adulto 30 a 39
20190537210,,Masculino,Lesionada,Adulto 30 a 39
20190537322,,Masculino,Lesionada,Adulto 30 a 39
20190537371,,Masculino,Lesionada,Adulto 40 a 49
20190537731,,Femenino,Lesionada,
20190537906,,Masculino,Lesionada,Adulto 30 a 39
20190538075,,Masculino,Lesionada,Adulto 30 a 39
20190538238,,Masculino,Lesionada,Adulto Joven
20190538371,,Masculino,Lesionada,Adulto 30 a 39
20190538398,,Masculino,Lesionada,Adulto Joven
20190538399,,Masculino,Lesionada,Adulto 40 a 49
20190538526,,Masculino,Lesionada,Adulto 50 a 59
20190538628,,Masculino,Lesionada,Adulto Joven
20190538648,,Femenino,Lesionada,Adulto 40 a 49
20190538671,,Femenino,Lesionada,Adulto 30 a 39
20190538731,,,Lesionada,
20190538737,,Masculino,Lesionada,Adulto 40 a 49
20190538738,,Masculino,Lesionada,Adulto 30 a 39
20190538743,,Femenino,Lesionada,Adulto 40 a 49
20190538750,,Masculino,Lesionada,Adulto 30 a 39
20190538848,,Masculino,Lesionada,Adulto Joven
20190538888,,Femenino,Lesionada,Adulto Joven
20190290703,,Masculino,Lesionada,Adulto Mayor
20190538894,,Masculino,Lesionada,Adulto 50 a 59
20190538927,,Femenino,Lesionada,Adulto Joven
20190539533,,Masculino,Lesionada,Adulto 50 a 59
20190539050,,Masculino,Lesionada,Adulto Joven
20190539258,,Femenino,Lesionada,Adulto Joven
20190539258,,Femenino,Lesionada,Adulto 30 a 39
20190539327,,Masculino,Lesionada,Adulto 30 a 39
20190539555,,Femenino,Lesionada,Adulto 50 a 59
20190539562,,Femenino,Lesionada,Adulto Joven
20190539616,,Masculino,Lesionada,Adulto 50 a 59
20190244627,,Masculino,Lesionada,Adulto Joven
20190540333,,Masculino,Lesionada,Adulto 30 a 39
20190540363,,Masculino,Lesionada,Adulto Joven
20190540387,,Masculino,Lesionada,
20190540423,,Masculino,Lesionada,Adulto Mayor
20190540517,,Masculino,Lesionada,Infante
20190540564,,Femenino,Lesionada,Adulto 30 a 39
20190540575,,Masculino,Lesionada,Adulto Joven
20190540575,,Masculino,Lesionada,Adulto 30 a 39
20190540783,,Femenino,Lesionada,Adolescente
20190281165,,Masculino,Lesionada,Adulto Joven
20190541299,,Femenino,Lesionada,Adulto 30 a 39
20190541420,,Masculino,Lesionada,Adulto 40 a 49
20190541431,,Masculino,Lesionada,Adulto 30 a 39
20190541445,,,Lesionada,
20190541583,,Masculino,Lesionada,Adulto 40 a 49
20190541608,,Masculino,Lesionada,Adulto Mayor
20190541613,,Masculino,Lesionada,Adulto Joven
20190541628,,Masculino,Lesionada,Adulto 30 a 39
20190541659,,Masculino,Lesionada,Adulto 30 a 39
20190541664,,Masculino,Lesionada,Adulto 30 a 39
20190541688,,Femenino,Lesionada,Adulto Joven
20190541722,,Masculino,Lesionada,Adulto Joven
20190541749,,Masculino,Lesionada,Adulto 30 a 39
20190541751,,Masculino,Lesionada,Adulto Joven
20190541892,,Femenino,Lesionada,Adulto 30 a 39
20190542864,,Masculino,Lesionada,Adulto Joven
20190644524,,Femenino,Lesionada,
20190539129,,Masculino,Lesionada,Adulto Joven
20190541527,,Femenino,Lesionada,Adulto 50 a 59
20190475101,,Masculino,Lesionada,Adulto 50 a 59
20190542020,,Masculino,Lesionada,Adulto Joven
20190542042,,Masculino,Lesionada,Adulto 50 a 59
20190542156,,Masculino,Lesionada,Adulto 50 a 59
20190542191,,Femenino,Lesionada,Adulto 40 a 49
20190542659,,Femenino,Lesionada,Adulto 30 a 39
20190542965,,,Lesionada,
20190542969,,Femenino,Lesionada,Adulto 30 a 39
20190543066,,Masculino,Lesionada,Adulto 40 a 49
20190543101,,Masculino,Lesionada,Adulto Joven
20190543159,,Masculino,Lesionada,Adulto 40 a 49
20190130252,,Masculino,Lesionada,
20190543572,,Femenino,Lesionada,Adulto 50 a 59
20190543759,,Masculino,Lesionada,Adulto Mayor
20190543792,,Masculino,Lesionada,Adulto Joven
20190543805,,Masculino,Lesionada,Adulto 30 a 39
20190543823,,Masculino,Lesionada,Adulto Mayor
20190543872,,Masculino,Lesionada,Adulto Joven
20190543891,,Masculino,Lesionada,Adulto 30 a 39
20190543911,,Masculino,Lesionada,Adulto Joven
20190543915,,Masculino,Lesionada,Adulto Joven
20190544101,,Femenino,Lesionada,Adulto Joven
20190544129,,Masculino,Lesionada,
20190544142,,Masculino,Lesionada,Adulto 40 a 49
20190544272,,Masculino,Lesionada,
20190544339,,Masculino,Lesionada,Adulto 40 a 49
20190544348,,Masculino,Lesionada,Adulto Joven
20190544364,,Masculino,Lesionada,
20190544370,,Masculino,Lesionada,Adulto 40 a 49
20190544409,,Masculino,Lesionada,Adulto 30 a 39
20190544417,,Masculino,Lesionada,Adulto 40 a 49
20190545020,,Femenino,Lesionada,Adulto 40 a 49
20190549078,,Femenino,Lesionada,Adulto 40 a 49
20190552260,,Femenino,Lesionada,Adulto 40 a 49
20190589292,,Masculino,Lesionada,Adulto 30 a 39
20190544861,,Masculino,Lesionada,Adulto 30 a 39
20190544861,,Femenino,Lesionada,Adulto 40 a 49
20190544861,,Masculino,Lesionada,Adulto 50 a 59
20190544861,,Masculino,Lesionada,Adulto Mayor
20190544910,,Masculino,Lesionada,Adulto 40 a 49
20190544931,,Femenino,Lesionada,Adulto Joven
20190544995,,Masculino,Lesionada,Adulto 50 a 59
20190545118,,Femenino,Lesionada,
20190545285,,Masculino,Lesionada,Adulto 30 a 39
20190545427,,Femenino,Lesionada,Adulto Joven
20190545449,,Femenino,Lesionada,Adulto Joven
20190545518,,Masculino,Lesionada,Adulto Mayor
20190545533,,Femenino,Lesionada,Adulto Joven
20190545533,,Masculino,Lesionada,Infante
20190545551,,Masculino,Lesionada,Adulto 30 a 39
20190545595,,Femenino,Lesionada,Adolescente
20190545595,,Femenino,Lesionada,Adulto 30 a 39
20190545665,,Masculino,Lesionada,Adulto Joven
20190545671,,Femenino,Lesionada,Adulto Mayor
20190545787,,Masculino,Lesionada,Adulto 30 a 39
20190545803,,Masculino,Lesionada,Adulto 50 a 59
20190545820,,Masculino,Lesionada,
20190545880,,Masculino,Lesionada,Adulto Joven
20190545900,,Masculino,Lesionada,Adulto Joven
20190545900,,Masculino,Lesionada,Adulto 30 a 39
20190545908,,Masculino,Lesionada,Adulto 30 a 39
20190548267,,Masculino,Lesionada,Adulto 40 a 49
20190546016,,Masculino,Lesionada,Adulto 30 a 39
20190546061,,Masculino,Lesionada,Adulto 40 a 49
20190546234,,Femenino,Lesionada,Adulto Joven
20190546458,,Masculino,Lesionada,Adulto Mayor
20190546510,,Masculino,Lesionada,Adulto 40 a 49
20190546721,,Masculino,Lesionada,Adulto Joven
20190546979,,Masculino,Lesionada,Adulto 40 a 49
20190546981,,Femenino,Lesionada,Adulto Joven
20190546981,,Femenino,Lesionada,Adulto Joven
20190546981,,Femenino,Lesionada,Adulto Joven
20190529954,,Masculino,Lesionada,Adulto Joven
20190547096,,Masculino,Lesionada,
20190547144,,Femenino,Lesionada,Adulto 30 a 39
20190547144,,Masculino,Lesionada,Adulto Mayor
20190551758,,,Lesionada,
20190599907,,Femenino,Lesionada,Adulto Joven
20190599907,,Femenino,Lesionada,Adulto Joven
20190694000,,Femenino,Lesionada,Adulto Mayor
20190547476,,Masculino,Lesionada,Adulto Joven
20190176987,,Masculino,Lesionada,Adulto Joven
20190547959,,Masculino,Lesionada,Adulto 40 a 49
20190548030,,Masculino,Lesionada,Adulto 30 a 39
20190548241,,Masculino,Lesionada,Adulto 30 a 39
20190548427,,Femenino,Lesionada,Adulto Mayor
20190549087,,Masculino,Lesionada,Adulto 30 a 39
20190549095,,Masculino,Lesionada,Adulto 30 a 39
20190549292,,Masculino,Lesionada,Adulto 30 a 39
20190549333,,,Lesionada,
20190549337,,Masculino,Lesionada,Adulto Joven
20190549395,,Masculino,Lesionada,Adulto 40 a 49
20190549549,,Femenino,Lesionada,Adulto Joven
20190549549,,Masculino,Lesionada,Adulto Joven
20190549578,,Femenino,Lesionada,Adulto Joven
20190549604,,Masculino,Lesionada,Adulto Joven
20190549674,,Femenino,Lesionada,Adulto Joven
20190549674,,Masculino,Lesionada,Adulto Joven
20190549686,,Masculino,Lesionada,Adulto 30 a 39
20190549707,,Masculino,Lesionada,
20190549707,,Femenino,Lesionada,
20190549771,,Masculino,Lesionada,Adulto Joven
20190549794,,Masculino,Lesionada,Adulto Joven
20190549888,,Masculino,Lesionada,Adulto Joven
20190555337,,Femenino,Lesionada,Adulto Joven
20190232897,,Masculino,Lesionada,Adulto Joven
20190549981,,Femenino,Lesionada,Adulto Joven
20190550655,,Masculino,Lesionada,Adulto 30 a 39
20190550723,,Femenino,Lesionada,Adulto 30 a 39
20190550775,,Femenino,Lesionada,Adulto Joven
20190550775,,Femenino,Lesionada,Adulto 40 a 49
20190550924,,Masculino,Lesionada,Adulto 40 a 49
20190550935,,Masculino,Lesionada,Adulto 50 a 59
20190550935,,Masculino,Lesionada,Adulto 30 a 39
20190551096,,Femenino,Lesionada,Adulto Mayor
20190551128,,Masculino,Lesionada,
20190551252,,Masculino,Lesionada,Adulto 40 a 49
20190551310,,Masculino,Lesionada,Adulto Joven
20190551361,,Masculino,Lesionada,Adulto 40 a 49
20190551517,,Masculino,Lesionada,Adulto Joven
20190551538,,Masculino,Lesionada,Adulto Joven
20190551653,,Masculino,Lesionada,Adulto Joven
20190551800,,Masculino,Lesionada,Adulto 40 a 49
20190551839,,Masculino,Lesionada,Adulto 40 a 49
20190551883,,Femenino,Lesionada,Adulto Joven
20190552199,,Masculino,Lesionada,Adolescente
20190552199,,Masculino,Lesionada,Adulto 30 a 39
20190552269,,,Lesionada,
20190552295,,Femenino,Lesionada,Adulto 40 a 49
20190552325,,Masculino,Lesionada,Adulto Joven
20190552391,,Masculino,Lesionada,Adulto 30 a 39
20190552533,,Femenino,Lesionada,Adulto 30 a 39
20190552544,,Masculino,Lesionada,Adulto Joven
20190552611,,Femenino,Lesionada,Adulto 30 a 39
20190552626,,Masculino,Lesionada,Adulto Joven
20190552654,,Masculino,Lesionada,Adulto Joven
20190552654,,Masculino,Lesionada,Adulto 30 a 39
20190552670,,Masculino,Lesionada,Adulto Joven
20190552776,,Masculino,Lesionada,Adulto Joven
20190552776,,Femenino,Lesionada,Adulto 30 a 39
20190553457,,Masculino,Lesionada,Adulto 30 a 39
20190553953,,Masculino,Lesionada,
20190233032,,Masculino,Lesionada,Adulto Joven
20190552792,,Masculino,Lesionada,Adulto Joven
20190552839,,Masculino,Lesionada,Adulto 30 a 39
20190553113,,Femenino,Lesionada,Adulto 50 a 59
20190553114,,Masculino,Lesionada,Adulto 30 a 39
20190553146,,Masculino,Lesionada,Adulto 30 a 39
20190553674,,Masculino,Lesionada,Adulto Joven
20190553674,,Femenino,Lesionada,Adulto 30 a 39
20190553690,,Masculino,Lesionada,Adulto 40 a 49
20190554011,,Masculino,Lesionada,Adulto Joven
20190554016,,Femenino,Lesionada,Adulto 30 a 39
20190554076,,Masculino,Lesionada,Adulto 40 a 49
20190554152,,Masculino,Lesionada,Adulto 40 a 49
20190554325,,Masculino,Lesionada,Adulto 40 a 49
20190554398,,Masculino,Lesionada,Adulto 50 a 59
20190554448,,Masculino,Lesionada,Adulto 30 a 39
20190554485,,Masculino,Lesionada,Adulto Joven
20190554639,,Masculino,Lesionada,Adulto 50 a 59
20190554851,,Masculino,Lesionada,Adulto 30 a 39
20190554889,,Masculino,Lesionada,Adulto 30 a 39
20190554962,,Masculino,Lesionada,Adulto 40 a 49
20190554962,,Femenino,Lesionada,Adolescente
20190554962,,Masculino,Lesionada,Adolescente
20190554970,,Femenino,Lesionada,Adulto 50 a 59
20190554978,,Masculino,Lesionada,Adulto 30 a 39
20190555030,,Femenino,Lesionada,Adulto Joven
20190555030,,Masculino,Lesionada,Adulto Joven
20190555038,,Femenino,Lesionada,Adulto 30 a 39
20190516541,,Masculino,Lesionada,Adulto Joven
20190555150,,Masculino,Lesionada,Adulto Joven
20190555305,,Femenino,Lesionada,Adulto 30 a 39
20190555326,,Femenino,Lesionada,Adulto 50 a 59
20190555398,,Femenino,Lesionada,Adulto Joven
20190555398,,Masculino,Lesionada,Adulto Joven
20190557825,,Masculino,Lesionada,Adulto Joven
20190570599,,Masculino,Lesionada,Adulto 30 a 39
20190013261,,Masculino,Lesionada,Adulto 30 a 39
20190646220,,Femenino,Lesionada,Adulto Mayor
20190222144,,Masculino,Lesionada,Adulto Mayor
20190555144,,Masculino,Lesionada,Adulto 30 a 39
20190555531,,Masculino,Lesionada,Adulto Joven
20190555715,,Masculino,Lesionada,Adulto Joven
20190555761,,Masculino,Lesionada,Adulto 40 a 49
20190555944,,Masculino,Lesionada,Adulto 50 a 59
20190555981,,Masculino,Lesionada,Adulto Joven
20190555983,,Masculino,Lesionada,Adulto Joven
20190556147,,Masculino,Lesionada,Adulto 40 a 49
20190556310,,Masculino,Lesionada,Infante
20190556405,,Femenino,Lesionada,Adulto 30 a 39
20190556409,,Femenino,Lesionada,Adulto 50 a 59
20190556471,,Masculino,Lesionada,Adulto 40 a 49
20190556579,,Femenino,Lesionada,Adulto 50 a 59
20190556579,,Femenino,Lesionada,Adulto 30 a 39
20190556605,,Masculino,Lesionada,Adulto Joven
20190556632,,Masculino,Lesionada,Adulto 40 a 49
20190556739,,Masculino,Lesionada,Adulto 50 a 59
20190556831,,Femenino,Lesionada,Adulto 50 a 59
20190556976,,Masculino,Lesionada,Adulto 40 a 49
20190557041,,Femenino,Lesionada,Adulto 50 a 59
20190557099,,Masculino,Lesionada,
20190557110,,Femenino,Lesionada,Adulto Joven
20190557329,,Femenino,Lesionada,
20190557329,,Femenino,Lesionada,
20190557539,,Masculino,Lesionada,Adulto 30 a 39
20190557549,,Masculino,Lesionada,Adulto 30 a 39
20190557549,,Femenino,Lesionada,Adulto 50 a 59
20190557549,,Femenino,Lesionada,
20190557571,,Femenino,Lesionada,Adulto 50 a 59
20190557653,,Masculino,Lesionada,
20190557746,,Masculino,Lesionada,Adulto 30 a 39
20190557803,,Masculino,Lesionada,Adulto 30 a 39
20190557834,,Femenino,Lesionada,
20190557887,,Masculino,Lesionada,Adulto 30 a 39
20190557887,,Masculino,Lesionada,Adulto 30 a 39
20190557892,,Femenino,Lesionada,Adulto Mayor
20190558047,,Masculino,Lesionada,Adulto Joven
20190558059,,Masculino,Lesionada,Adulto Joven
20190558102,,Femenino,Lesionada,Adulto 30 a 39
20190558115,,Masculino,Lesionada,Adulto 30 a 39
20190558834,,Masculino,Lesionada,Adulto Joven
20190559767,,Masculino,Lesionada,Adulto Joven
20190288435,,Masculino,Lesionada,Adulto 30 a 39
20190289379,,Masculino,Lesionada,Adulto 50 a 59
20190558432,,Femenino,Lesionada,Adulto Mayor
20190558510,,Masculino,Lesionada,Adulto Joven
20190558525,,Femenino,Lesionada,Adulto Joven
20190558603,,Masculino,Lesionada,Adulto 40 a 49
20190558863,,Femenino,Lesionada,Adulto 30 a 39
20190559347,,Masculino,Lesionada,Adulto 30 a 39
20190559431,,Masculino,Lesionada,Adulto 50 a 59
20190559437,,Masculino,Lesionada,Adulto Joven
20190559561,,Masculino,Lesionada,Adulto 30 a 39
20190559585,,Femenino,Lesionada,Adulto 40 a 49
20190559585,,Masculino,Lesionada,
20190559727,,Masculino,Lesionada,Adulto 30 a 39
20190559737,,Masculino,Lesionada,Adulto 30 a 39
20190559815,,Masculino,Lesionada,Adulto 40 a 49
20190559816,,Masculino,Lesionada,
20190559820,,Femenino,Lesionada,
20190559820,,Masculino,Lesionada,
20190559928,,Femenino,Lesionada,Adulto Joven
20190559964,,Masculino,Lesionada,Adulto 30 a 39
20190559974,,Masculino,Lesionada,Adulto Joven
20190560007,,Masculino,Lesionada,Adulto Joven
20190560014,,Masculino,Lesionada,Adulto Joven
20190560044,,Masculino,Lesionada,
20190560085,,Masculino,Lesionada,Adulto Joven
20190560103,,Masculino,Lesionada,
20190560125,,Masculino,Lesionada,
20190560267,,Masculino,Lesionada,Adulto 50 a 59
20190560272,,Masculino,Lesionada,Adulto Joven
20190560287,,Masculino,Lesionada,Adulto 30 a 39
20190560331,,Masculino,Lesionada,Adulto Joven
20190560479,,Femenino,Lesionada,Adulto 30 a 39
20190560528,,Masculino,Lesionada,Adulto 50 a 59
20190560595,,Masculino,Lesionada,Adulto 30 a 39
20190560615,,Masculino,Lesionada,Adulto 30 a 39
20190560632,,Masculino,Lesionada,Adulto 40 a 49
20190560965,,Masculino,Lesionada,Adulto Joven
20190562064,,Masculino,Lesionada,Adulto 40 a 49
20190565386,,Masculino,Lesionada,Adulto Joven
20190567347,,Masculino,Lesionada,Adulto 30 a 39
20190561015,,Masculino,Lesionada,Adulto 30 a 39
20190561209,,Masculino,Lesionada,Adulto 40 a 49
20190561458,,Femenino,Lesionada,Adulto Mayor
20190561474,,Masculino,Lesionada,Adulto Mayor
20190561606,,Masculino,Lesionada,Adulto 40 a 49
